"('conv1', 22.185333333333332, 2.662826810458987e-08, 0)","('bn1', 27.38, 1.6909635105403138e-07, 0)","('layer1.0.conv1', 22.706, 4.0074500053985184e-09, 0)","('layer1.0.bn1', 27.67999999999999, 7.732304174844306e-08, 0)","('layer1.0.conv2', 25.136000000000003, 1.3255768812541643e-09, 0)","('layer1.0.bn2', 26.029333333333334, 1.2742906936198576e-07, 0)","('layer2.0.conv1', 25.760666666666665, 3.5946697843933694e-09, 0)","('layer2.0.bn1', 29.610666666666663, 1.1423699359305222e-07, 0)","('layer2.0.conv2', 25.170666666666673, 1.4596761931493848e-09, 0)","('layer2.0.bn2', 29.690666666666672, 1.1505205206970763e-07, 0.5)","('layer3.0.conv1', 24.03066666666667, 9.168639968670008e-10, 0)","('layer3.0.bn1', 29.42733333333333, 1.1405531888728243e-07, 0)","('layer3.0.conv2', 24.026666666666667, 8.114991078021679e-10, 0)","('layer3.0.bn2', 29.86, 1.4823310904757818e-07, 0)","('layer4.0.conv1', 26.016, 7.743400355820994e-10, 0)","('layer4.0.bn1', 30.038666666666668, 5.549452126530619e-08, 0)","('layer4.0.conv2', 12.75, 5.313034193325922e-10, 0)","('layer4.0.bn2', 23.284000000000002, 2.5586989683506545e-07, 0)","('avgpool', 23.287333333333336, 3.460139876283291e-07, 0)"
"('conv1', 22.78733333333333, 1.868665908502106e-08, 0)","('bn1', 27.577333333333335, 1.7016774745425207e-07, 0)","('layer1.0.conv1', 23.886666666666667, 3.1828304308874063e-09, 0)","('layer1.0.bn1', 28.093999999999998, 8.31507934866952e-08, 0)","('layer1.0.conv2', 24.717333333333336, 1.2668295204851652e-09, 0.5)","('layer1.0.bn2', 26.791333333333334, 1.2268177186358824e-07, 0)","('layer2.0.conv1', 25.357999999999997, 2.1437486004692287e-09, 0)","('layer2.0.bn1', 29.311999999999994, 1.2245415926166363e-07, 0)","('layer2.0.conv2', 25.21933333333334, 9.692099875489164e-10, 0)","('layer2.0.bn2', 29.607333333333337, 1.1881242630818938e-07, 0)","('layer3.0.conv1', 25.547333333333327, 1.65600552067594e-09, 0)","('layer3.0.bn1', 29.284666666666663, 1.146187757751856e-07, 0)","('layer3.0.conv2', 25.98, 1.2036373073366728e-09, 0)","('layer3.0.bn2', 29.87066666666667, 1.4760456586906611e-07, 0)","('layer4.0.conv1', 22.90133333333333, 9.819026697641675e-10, 0)","('layer4.0.bn1', 30.162666666666667, 5.679892426608906e-08, 0)","('layer4.0.conv2', 14.046666666666669, 1.2761370103589799e-09, 0)","('layer4.0.bn2', 21.565333333333335, 2.3287163527857047e-07, 0)","('avgpool', 20.15666666666667, 3.9597699515418047e-07, 0)"
"('conv1', 22.364, 1.7784605499279385e-08, 0)","('bn1', 27.77266666666666, 1.680249546538107e-07, 0)","('layer1.0.conv1', 22.320666666666664, 3.7097824516725567e-09, 0)","('layer1.0.bn1', 27.71466666666667, 8.185573754486137e-08, 0)","('layer1.0.conv2', 25.489999999999995, 7.488497419975216e-10, 0)","('layer1.0.bn2', 26.764666666666667, 1.3059393436091744e-07, 0)","('layer2.0.conv1', 24.64533333333333, 2.9903284781135482e-09, 0)","('layer2.0.bn1', 29.65066666666667, 1.1482393399795302e-07, 0)","('layer2.0.conv2', 25.608000000000008, 1.4329490672227817e-09, 0)","('layer2.0.bn2', 29.839333333333336, 1.139776594301414e-07, 0)","('layer3.0.conv1', 24.656666666666663, 1.2631107373534995e-09, 0)","('layer3.0.bn1', 28.959333333333337, 1.1518223266308874e-07, 0)","('layer3.0.conv2', 24.788000000000004, 3.5861818950403796e-10, 0)","('layer3.0.bn2', 29.917333333333335, 1.4760456586906611e-07, 0)","('layer4.0.conv1', 26.082, 5.54126120118781e-10, 0)","('layer4.0.bn1', 30.58266666666666, 5.4516219014719054e-08, 0)","('layer4.0.conv2', 14.655333333333333, 5.771799804051628e-10, 0)","('layer4.0.bn2', 25.604666666666663, 2.1151610669039656e-07, 0)","('avgpool', 23.832000000000004, 3.354954597281499e-07, 0)"
"('conv1', 24.575333333333337, 3.4151277094173975e-08, 0)","('bn1', 27.373333333333335, 1.6373936905292794e-07, 0)","('layer1.0.conv1', 23.053333333333335, 4.485125978438493e-09, 0)","('layer1.0.bn1', 28.13466666666667, 8.379832145761208e-08, 0)","('layer1.0.conv2', 25.95466666666666, 2.9260842465949586e-09, 0)","('layer1.0.bn2', 26.398000000000007, 1.2426420436305408e-07, 0)","('layer2.0.conv1', 25.357333333333333, 2.43870230135346e-09, 0)","('layer2.0.bn1', 29.386666666666663, 1.171716956175563e-07, 0)","('layer2.0.conv2', 25.624000000000006, 1.233198968192381e-09, 0)","('layer2.0.bn2', 29.667333333333335, 1.1558924838949074e-07, 0)","('layer3.0.conv1', 24.798666666666673, 5.627330801265396e-10, 0)","('layer3.0.bn1', 29.524666666666665, 1.0842075000825086e-07, 0)","('layer3.0.conv2', 26.035999999999998, 1.0711315925391319e-09, 0)","('layer3.0.bn2', 29.858000000000004, 1.4383330679799354e-07, 0)","('layer4.0.conv1', 25.85666666666667, 7.731973392083091e-10, 0)","('layer4.0.bn1', 30.09133333333334, 5.4842319764914765e-08, 0)","('layer4.0.conv2', 12.612666666666668, 4.6332924769103535e-10, 0)","('layer4.0.bn2', 23.736666666666665, 2.410853001201758e-07, 0)","('avgpool', 19.043333333333333, 3.565325155285083e-07, 0)"
"('conv1', 23.547333333333338, 1.1405376873315418e-08, 0)","('bn1', 28.069333333333326, 1.680249546538107e-07, 0)","('layer1.0.conv1', 24.232000000000003, 4.548480896968007e-09, 0)","('layer1.0.bn1', 27.964000000000006, 8.250326551577828e-08, 0)","('layer1.0.conv2', 24.97466666666666, 2.926084246594959e-09, 0)","('layer1.0.bn2', 27.084, 1.2109933936412237e-07, 0)","('layer2.0.conv1', 26.787333333333336, 3.0850901990359274e-09, 0)","('layer2.0.bn1', 29.28533333333333, 1.2245415926166363e-07, 0)","('layer2.0.conv2', 25.137333333333334, 1.5143026873677928e-09, 0)","('layer2.0.bn2', 29.644000000000002, 1.1827522998840627e-07, 0)","('layer3.0.conv1', 24.194000000000003, 1.163244504803314e-09, 0)","('layer3.0.bn1', 29.093999999999994, 1.1743606021470137e-07, 0)","('layer3.0.conv2', 25.66333333333333, 5.821723855585031e-10, 0)","('layer3.0.bn2', 29.841333333333335, 1.4760456586906611e-07, 0)","('layer4.0.conv1', 23.251999999999995, 9.125246756411797e-10, 0)","('layer4.0.bn1', 30.254000000000005, 5.582062201550191e-08, 0)","('layer4.0.conv2', 14.984000000000002, 1.3198518486584972e-09, 0)","('layer4.0.bn2', 20.468, 2.312289023102494e-07, 0)","('avgpool', 20.15666666666667, 3.9597699515418047e-07, 0)"
"('conv1', 22.711333333333325, 1.5827208175970658e-08, 0)","('bn1', 28.122, 1.6159657625248653e-07, 0)","('layer1.0.conv1', 25.29133333333333, 2.917343153239927e-09, 0)","('layer1.0.bn1', 28.488666666666663, 7.732304174844306e-08, 0)","('layer1.0.conv2', 25.296, 1.9370509351119843e-09, 0)","('layer1.0.bn2', 26.082000000000004, 1.3217636686038328e-07, 0)","('layer2.0.conv1', 25.528666666666663, 3.769759321726775e-09, 0)","('layer2.0.bn1', 29.107333333333333, 1.253888612861677e-07, 0)","('layer2.0.conv2', 26.103333333333346, 1.5131304450025905e-09, 0)","('layer2.0.bn2', 29.686666666666667, 1.1505205206970763e-07, 0)","('layer3.0.conv1', 23.97866666666667, 9.165354895230855e-10, 0)","('layer3.0.bn1', 29.285333333333337, 1.157456895509919e-07, 0)","('layer3.0.conv2', 24.073333333333334, 5.514730417341221e-10, 0)","('layer3.0.bn2', 30.059333333333335, 1.46976022690554e-07, 0)","('layer4.0.conv1', 25.955333333333332, 1.023366223898847e-09, 0)","('layer4.0.bn1', 30.132666666666662, 5.712502501628477e-08, 0)","('layer4.0.conv2', 19.112000000000005, 1.4304599972130447e-09, 0)","('layer4.0.bn2', 23.578, 2.361571012152126e-07, 0.5)","('avgpool', 21.73133333333334, 3.775695713288668e-07, 0.5)"
"('conv1', 26.321333333333328, 3.793636468924687e-08, 0)","('bn1', 27.805999999999997, 1.6266797265270722e-07, 0)","('layer1.0.conv1', 24.981333333333332, 5.239351199027928e-09, 0)","('layer1.0.bn1', 28.14466666666667, 8.120820957394448e-08, 0.5)","('layer1.0.conv2', 26.49, 1.7973468454783874e-09, 0)","('layer1.0.bn2', 26.55733333333334, 1.2426420436305408e-07, 0)","('layer2.0.conv1', 26.064666666666664, 4.1337447398392315e-09, 0)","('layer2.0.bn1', 29.592666666666673, 1.1482393399795302e-07, 0)","('layer2.0.conv2', 26.261333333333337, 1.1614577354420254e-09, 0)","('layer2.0.bn2', 29.742000000000004, 1.1558924838949074e-07, 0)","('layer3.0.conv1', 24.90466666666667, 9.572704001685557e-10, 0)","('layer3.0.bn1', 29.40866666666667, 1.1405531888728242e-07, 0)","('layer3.0.conv2', 25.595333333333333, 3.5769983306484705e-10, 0)","('layer3.0.bn2', 29.776666666666667, 1.46976022690554e-07, 0)","('layer4.0.conv1', 25.08066666666667, 4.6458769711534853e-10, 0)","('layer4.0.bn1', 30.481333333333332, 5.386401751432761e-08, 0)","('layer4.0.conv2', 14.594666666666667, 5.428326074555423e-10, 0)","('layer4.0.bn2', 25.02466666666666, 2.1644430559535976e-07, 0)","('avgpool', 22.810666666666673, 3.381250917031947e-07, 0)"
"('conv1', 24.391333333333332, 6.983545570660179e-09, 0)","('bn1', 27.639333333333333, 1.7231054025469348e-07, 0)","('layer1.0.conv1', 24.00466666666666, 2.4819037925529606e-09, 0)","('layer1.0.bn1', 27.944666666666667, 8.185573754486137e-08, 0)","('layer1.0.conv2', 25.633999999999997, 1.6289855066891813e-09, 0)","('layer1.0.bn2', 26.198000000000004, 1.2742906936198576e-07, 0)","('layer2.0.conv1', 24.922000000000004, 2.3784564390451924e-09, 0)","('layer2.0.bn1', 29.152000000000005, 1.218672188567628e-07, 0)","('layer2.0.conv2', 25.750000000000004, 9.886692108112686e-10, 0)","('layer2.0.bn2', 29.55133333333334, 1.1881242630818937e-07, 0)","('layer3.0.conv1', 24.862666666666662, 4.2410298099437444e-10, 0)","('layer3.0.bn1', 29.148666666666667, 1.1687260332679822e-07, 0)","('layer3.0.conv2', 25.84933333333333, 3.3854554161886574e-10, 0)","('layer3.0.bn2', 30.057333333333336, 1.463474795120419e-07, 0)","('layer4.0.conv1', 25.039333333333328, 6.174641476945908e-10, 0)","('layer4.0.bn1', 30.222, 5.125521151276189e-08, 0)","('layer4.0.conv2', 13.009333333333332, 5.633689737995456e-10, 0)","('layer4.0.bn2', 23.77133333333333, 2.427280330884969e-07, 0)","('avgpool', 19.501333333333335, 3.565325155285083e-07, 0)"
"('conv1', 23.323999999999998, 2.9729445791518733e-08, 0)","('bn1', 27.713333333333328, 1.6909635105403138e-07, 0)","('layer1.0.conv1', 22.026000000000007, 4.425793594418793e-09, 0)","('layer1.0.bn1', 27.588, 7.797056971935996e-08, 0)","('layer1.0.conv2', 24.19066666666667, 9.558983671468017e-10, 0)","('layer1.0.bn2', 25.569333333333336, 1.3059393436091744e-07, 0)","('layer2.0.conv1', 24.447333333333336, 2.1876778750690086e-09, 0)","('layer2.0.bn1', 29.190666666666665, 1.2362804007146527e-07, 0)","('layer2.0.conv2', 25.80933333333333, 9.485785219213634e-10, 0)","('layer2.0.bn2', 29.84266666666667, 1.1021728519165966e-07, 0)","('layer3.0.conv1', 22.546666666666667, 1.1553603285493517e-09, 0)","('layer3.0.bn1', 29.077333333333335, 1.1518223266308876e-07, 0)","('layer3.0.conv2', 24.140666666666668, 7.161212319033439e-10, 0)","('layer3.0.bn2', 29.942666666666668, 1.4571893633352983e-07, 0)","('layer4.0.conv1', 23.871333333333325, 3.96515641705264e-10, 0)","('layer4.0.bn1', 30.02733333333333, 5.842942801706764e-08, 0)","('layer4.0.conv2', 13.684666666666669, 1.0480752578018843e-09, 0)","('layer4.0.bn2', 22.687333333333328, 2.312289023102494e-07, 0.5)","('avgpool', 20.435333333333336, 3.8545846725400126e-07, 0.5)"
"('conv1', 23.660666666666668, 1.0815799366294726e-08, 0)","('bn1', 28.045333333333332, 1.6695355825359e-07, 0)","('layer1.0.conv1', 21.699333333333332, 2.4989995642196533e-09, 0)","('layer1.0.bn1', 27.907333333333337, 8.509337739944589e-08, 0)","('layer1.0.conv2', 25.225999999999992, 1.897647217523021e-09, 0)","('layer1.0.bn2', 26.690000000000005, 1.3217636686038328e-07, 0)","('layer2.0.conv1', 25.447333333333333, 2.3470783857596362e-09, 0)","('layer2.0.bn1', 29.203333333333333, 1.2245415926166363e-07, 0)","('layer2.0.conv2', 25.527333333333335, 1.4978912942549667e-09, 0)","('layer2.0.bn2', 29.827333333333335, 1.1290326679057521e-07, 0)","('layer3.0.conv1', 24.939333333333334, 4.2377447365045933e-10, 0)","('layer3.0.bn1', 29.184, 1.146187757751856e-07, 0)","('layer3.0.conv2', 25.438000000000002, 7.170395883425347e-10, 0)","('layer3.0.bn2', 29.92, 1.4760456586906611e-07, 0)","('layer4.0.conv1', 25.76133333333333, 5.870194514500329e-10, 0)","('layer4.0.bn1', 30.16133333333333, 5.745112576648049e-08, 0)","('layer4.0.conv2', 15.110000000000003, 6.997976999211159e-10, 0)","('layer4.0.bn2', 22.744666666666667, 2.706544935499551e-07, 0)","('avgpool', 21.009333333333338, 3.6705104342868763e-07, 0)"
